item,token,tag,sentence,patent,partition,trainingTest
3872,processing,B-HARDWARE,2,33,3,training
3873,circuit,I-HARDWARE,2,33,3,training
3874,",",O,2,33,3,training
3875,wherein,O,2,33,3,training
3876,the,O,2,33,3,training
3877,root,O,2,33,3,training
3878,ledger,O,2,33,3,training
3879,comprises,O,2,33,3,training
3880,information,O,2,33,3,training
3881,based,O,2,33,3,training
3882,on,O,2,33,3,training
3883,one,O,2,33,3,training
3884,or,O,2,33,3,training
3885,more,O,2,33,3,training
3886,characteristics,O,2,33,3,training
3887,of,O,2,33,3,training
3888,a,O,2,33,3,training
3889,blockchain,B-SOFTWARE,2,33,3,training
3890,",",O,2,33,3,training
3891,reassembling,B-FUNCIONALIDADE,2,33,3,training
3892,the,I-FUNCIONALIDADE,2,33,3,training
3893,blockchain,I-FUNCIONALIDADE,2,33,3,training
3894,based,O,2,33,3,training
3895,on,O,2,33,3,training
3896,the,O,2,33,3,training
3897,ledger,O,2,33,3,training
3898,of,O,2,33,3,training
3899,each,O,2,33,3,training
3900,of,O,2,33,3,training
3901,the,O,2,33,3,training
3902,one,O,2,33,3,training
3903,or,O,2,33,3,training
3904,more,O,2,33,3,training
3905,files,O,2,33,3,training
3906,",",O,2,33,3,training
3907,verifying,B-FUNCIONALIDADE,2,33,3,training
3908,the,I-FUNCIONALIDADE,2,33,3,training
3909,blockchain,I-FUNCIONALIDADE,2,33,3,training
3910,with,O,2,33,3,training
3911,the,O,2,33,3,training
3912,root,O,2,33,3,training
3913,ledger,O,2,33,3,training
3914,",",O,2,33,3,training
3915,and,O,2,33,3,training
3916,verifying,B-FUNCIONALIDADE,2,33,3,training
3917,the,I-FUNCIONALIDADE,2,33,3,training
3918,one,I-FUNCIONALIDADE,2,33,3,training
3919,or,I-FUNCIONALIDADE,2,33,3,training
3920,more,I-FUNCIONALIDADE,2,33,3,training
3921,files,I-FUNCIONALIDADE,2,33,3,training
3922,with,O,2,33,3,training
3923,the,O,2,33,3,training
3924,verified,B-SOFTWARE,2,33,3,training
3925,blockchain,I-SOFTWARE,2,33,3,training
3926,.,O,2,33,3,training
3927,The,O,3,33,3,training
3928,processing,B-HARDWARE,3,33,3,training
3929,circuit,I-HARDWARE,3,33,3,training
3930,is,O,3,33,3,training
3931,configured,O,3,33,3,training
3932,to,O,3,33,3,training
3933,execute,B-FUNCIONALIDADE,3,33,3,training
3934,the,I-FUNCIONALIDADE,3,33,3,training
3935,instructions,I-FUNCIONALIDADE,3,33,3,training
3936,of,O,3,33,3,training
3937,the,O,3,33,3,training
3938,one,O,3,33,3,training
3939,or,O,3,33,3,training
3940,more,O,3,33,3,training
3941,files,O,3,33,3,training
3942,in,O,3,33,3,training
3943,response,O,3,33,3,training
3944,to,O,3,33,3,training
3945,a,O,3,33,3,training
3946,determination,O,3,33,3,training
3947,that,O,3,33,3,training
3948,the,O,3,33,3,training
3949,one,O,3,33,3,training
3950,or,O,3,33,3,training
3951,more,O,3,33,3,training
3952,files,O,3,33,3,training
3953,are,O,3,33,3,training
3954,verified,O,3,33,3,training
3955,.,O,3,33,3,training
3956,A,O,1,34,3,training
3957,method,B-SOFTWARE,1,34,3,training
3958,for,I-SOFTWARE,1,34,3,training
3959,traffic,I-SOFTWARE,1,34,3,training
3960,control,I-SOFTWARE,1,34,3,training
3961,includes,O,1,34,3,training
3962,ingesting,B-FUNCIONALIDADE,1,34,3,training
3963,public,I-FUNCIONALIDADE,1,34,3,training
3964,transport,I-FUNCIONALIDADE,1,34,3,training
3965,data,I-FUNCIONALIDADE,1,34,3,training
3966,with,O,1,34,3,training
3967,one,O,1,34,3,training
3968,or,O,1,34,3,training
3969,more,O,1,34,3,training
3970,extract,O,1,34,3,training
3971,-,O,1,34,3,training
3972,transform,O,1,34,3,training
3973,-,O,1,34,3,training
3974,load,O,1,34,3,training
3975,procedures,O,1,34,3,training
3976,.,O,1,34,3,training
3977,A,O,2,34,3,training
3978,route,O,2,34,3,training
3979,of,O,2,34,3,training
3980,a,O,2,34,3,training
3981,public,O,2,34,3,training
3982,transport,O,2,34,3,training
3983,vehicle,O,2,34,3,training
3984,is,O,2,34,3,training
3985,reconstructed,O,2,34,3,training
3986,based,O,2,34,3,training
3987,on,O,2,34,3,training
3988,the,O,2,34,3,training
3989,ingested,O,2,34,3,training
3990,public,O,2,34,3,training
3991,transport,O,2,34,3,training
3992,data,O,2,34,3,training
3993,.,O,2,34,3,training
3994,The,O,3,34,3,training
3995,reconstructed,O,3,34,3,training
3996,vehicle,O,3,34,3,training
3997,route,O,3,34,3,training
3998,is,O,3,34,3,training
3999,partitioned,O,3,34,3,training
4000,into,O,3,34,3,training
4001,discrete,O,3,34,3,training
4002,route,O,3,34,3,training
4003,segments,O,3,34,3,training
4004,",",O,3,34,3,training
4005,each,O,3,34,3,training
4006,of,O,3,34,3,training
4007,the,O,3,34,3,training
4008,discrete,O,3,34,3,training
4009,route,O,3,34,3,training
4010,segments,O,3,34,3,training
4011,being,O,3,34,3,training
4012,defined,O,3,34,3,training
4013,by,O,3,34,3,training
4014,parameters,O,3,34,3,training
4015,spanning,O,3,34,3,training
4016,multiple,O,3,34,3,training
4017,dimensions,O,3,34,3,training
4018,.,O,3,34,3,training
4019,The,O,4,34,3,training
4020,discrete,O,4,34,3,training
4021,route,O,4,34,3,training
4022,segments,O,4,34,3,training
4023,are,O,4,34,3,training
4024,clustered,O,4,34,3,training
4025,into,O,4,34,3,training
4026,multiple,O,4,34,3,training
4027,groups,O,4,34,3,training
4028,based,O,4,34,3,training
4029,on,O,4,34,3,training
4030,the,O,4,34,3,training
4031,respective,O,4,34,3,training
4032,multidimensional,O,4,34,3,training
4033,parameters,O,4,34,3,training
4034,of,O,4,34,3,training
4035,each,O,4,34,3,training
4036,of,O,4,34,3,training
4037,the,O,4,34,3,training
4038,discrete,O,4,34,3,training
4039,route,O,4,34,3,training
4040,segments,O,4,34,3,training
4041,.,O,4,34,3,training
4042,The,O,5,34,3,training
4043,route,O,5,34,3,training
4044,segments,O,5,34,3,training
4045,are,O,5,34,3,training
4046,scored,O,5,34,3,training
4047,based,O,5,34,3,training
4048,on,O,5,34,3,training
4049,the,O,5,34,3,training
4050,clustering,O,5,34,3,training
4051,to,O,5,34,3,training
4052,create,B-FUNCIONALIDADE,5,34,3,training
4053,a,I-FUNCIONALIDADE,5,34,3,training
4054,traffic,I-FUNCIONALIDADE,5,34,3,training
4055,model,I-FUNCIONALIDADE,5,34,3,training
4056,which,O,5,34,3,training
4057,is,O,5,34,3,training
4058,useable,O,5,34,3,training
4059,to,O,5,34,3,training
4060,implement,O,5,34,3,training
4061,traffic,O,5,34,3,training
4062,control,O,5,34,3,training
4063,measures,O,5,34,3,training
4064,or,O,5,34,3,training
4065,to,O,5,34,3,training
4066,change,O,5,34,3,training
4067,mobility,O,5,34,3,training
4068,infrastructure,O,5,34,3,training
4069,.,O,5,34,3,training
4070,This,O,1,35,3,training
4071,disclosure,O,1,35,3,training
4072,relates,O,1,35,3,training
4073,generally,O,1,35,3,training
4074,to,O,1,35,3,training
4075,method,O,1,35,3,training
4076,and,O,1,35,3,training
4077,system,O,1,35,3,training
4078,for,O,1,35,3,training
4079,detecting,B-FUNCIONALIDADE,1,35,3,training
4080,on,I-FUNCIONALIDADE,1,35,3,training
4081,-,I-FUNCIONALIDADE,1,35,3,training
4082,street,I-FUNCIONALIDADE,1,35,3,training
4083,parking,I-FUNCIONALIDADE,1,35,3,training
4084,violations,I-FUNCIONALIDADE,1,35,3,training
4085,.,O,1,35,3,training
4086,The,O,2,35,3,training
4087,method,O,2,35,3,training
4088,include,O,2,35,3,training
4089,capturing,O,2,35,3,training
4090,",",O,2,35,3,training
4091,by,O,2,35,3,training
4092,using,O,2,35,3,training
4093,an,O,2,35,3,training
4094,media,B-HARDWARE,2,35,3,training
4095,capturing,I-HARDWARE,2,35,3,training
4096,device,I-HARDWARE,2,35,3,training
4097,embodied,O,2,35,3,training
4098,in,O,2,35,3,training
4099,an,O,2,35,3,training
4100,electronic,B-HARDWARE,2,35,3,training
4101,device,I-HARDWARE,2,35,3,training
4102,mounted,O,2,35,3,training
4103,in,O,2,35,3,training
4104,a,O,2,35,3,training
4105,vehicle,O,2,35,3,training
4106,",",O,2,35,3,training
4107,a,O,2,35,3,training
4108,video,O,2,35,3,training
4109,stream,O,2,35,3,training
4110,of,O,2,35,3,training
4111,a,O,2,35,3,training
4112,scene,O,2,35,3,training
4113,during,O,2,35,3,training
4114,a,O,2,35,3,training
4115,trip,O,2,35,3,training
4116,of,O,2,35,3,training
4117,the,O,2,35,3,training
4118,vehicle,O,2,35,3,training
4119,.,O,2,35,3,training
4120,The,O,3,35,3,training
4121,video,O,3,35,3,training
4122,stream,O,3,35,3,training
4123,is,O,3,35,3,training
4124,processed,O,3,35,3,training
4125,at,O,3,35,3,training
4126,the,O,3,35,3,training
4127,electronic,B-HARDWARE,3,35,3,training
4128,device,I-HARDWARE,3,35,3,training
4129,to,O,3,35,3,training
4130,identify,B-FUNCIONALIDADE,3,35,3,training
4131,target,I-FUNCIONALIDADE,3,35,3,training
4132,objects,I-FUNCIONALIDADE,3,35,3,training
4133,such,O,3,35,3,training
4134,as,O,3,35,3,training
4135,no,O,3,35,3,training
4136,-,O,3,35,3,training
4137,parking,O,3,35,3,training
4138,signage,O,3,35,3,training
4139,and,O,3,35,3,training
4140,vehicles,O,3,35,3,training
4141,parked,O,3,35,3,training
4142,in,O,3,35,3,training
4143,the,O,3,35,3,training
4144,vicinity,O,3,35,3,training
4145,thereof,O,3,35,3,training
4146,.,O,3,35,3,training
4147,A,O,4,35,3,training
4148,meta,O,4,35,3,training
4149,-,O,4,35,3,training
4150,information,O,4,35,3,training
4151,associated,O,4,35,3,training
4152,with,O,4,35,3,training
4153,the,O,4,35,3,training
4154,target,O,4,35,3,training
4155,objects,O,4,35,3,training
4156,is,O,4,35,3,training
4157,stored,O,4,35,3,training
4158,in,O,4,35,3,training
4159,form,O,4,35,3,training
4160,of,O,4,35,3,training
4161,a,O,4,35,3,training
4162,short,O,4,35,3,training
4163,-,O,4,35,3,training
4164,term,O,4,35,3,training
4165,historian,O,4,35,3,training
4166,in,O,4,35,3,training
4167,a,O,4,35,3,training
4168,repository,O,4,35,3,training
4169,associated,O,4,35,3,training
4170,with,O,4,35,3,training
4171,the,O,4,35,3,training
4172,electronic,B-HARDWARE,4,35,3,training
4173,device,I-HARDWARE,4,35,3,training
4174,.,O,4,35,3,training
4175,The,O,5,35,3,training
4176,absolute,O,5,35,3,training
4177,locations,O,5,35,3,training
4178,of,O,5,35,3,training
4179,the,O,5,35,3,training
4180,target,O,5,35,3,training
4181,objects,O,5,35,3,training
4182,are,O,5,35,3,training
4183,determined,O,5,35,3,training
4184,and,O,5,35,3,training
4185,the,O,5,35,3,training
4186,historian,O,5,35,3,training
4187,is,O,5,35,3,training
4188,updated,O,5,35,3,training
4189,with,O,5,35,3,training
4190,the,O,5,35,3,training
4191,values,O,5,35,3,training
4192,of,O,5,35,3,training
4193,the,O,5,35,3,training
4194,absolute,O,5,35,3,training
4195,locations,O,5,35,3,training
4196,.,O,5,35,3,training
4197,A,O,6,35,3,training
4198,set,O,6,35,3,training
4199,of,O,6,35,3,training
4200,unique,O,6,35,3,training
4201,target,O,6,35,3,training
4202,objects,O,6,35,3,training
4203,is,O,6,35,3,training
4204,determined,O,6,35,3,training
4205,from,O,6,35,3,training
4206,amongst,O,6,35,3,training
4207,the,O,6,35,3,training
4208,target,O,6,35,3,training
4209,objects,O,6,35,3,training
4210,and,O,6,35,3,training
4211,a,O,6,35,3,training
4212,meta,O,6,35,3,training
4213,-,O,6,35,3,training
4214,information,O,6,35,3,training
4215,associated,O,6,35,3,training
4216,with,O,6,35,3,training
4217,the,O,6,35,3,training
4218,unique,O,6,35,3,training
4219,objects,O,6,35,3,training
4220,is,O,6,35,3,training
4221,sent,O,6,35,3,training
4222,to,O,6,35,3,training
4223,a,O,6,35,3,training
4224,cloud,B-SOFTWARE,6,35,3,training
4225,server,I-SOFTWARE,6,35,3,training
4226,for,O,6,35,3,training
4227,determining,B-FUNCIONALIDADE,6,35,3,training
4228,parking,I-FUNCIONALIDADE,6,35,3,training
4229,violations,I-FUNCIONALIDADE,6,35,3,training
4230,.,O,6,35,3,training
4231,Provided,O,1,36,3,training
4232,are,O,1,36,3,training
4233,battery,B-HARDWARE,1,36,3,training
4234,management,I-HARDWARE,1,36,3,training
4235,apparatuses,I-HARDWARE,1,36,3,training
4236,and,O,1,36,3,training
4237,methods,O,1,36,3,training
4238,.,O,1,36,3,training
4239,The,O,2,36,3,training
4240,battery,B-HARDWARE,2,36,3,training
4241,management,I-HARDWARE,2,36,3,training
4242,apparatus,I-HARDWARE,2,36,3,training
4243,includes,O,2,36,3,training
4244,a,O,2,36,3,training
4245,converter,B-HARDWARE,2,36,3,training
4246,configured,O,2,36,3,training
4247,to,O,2,36,3,training
4248,acquire,O,2,36,3,training
4249,and,O,2,36,3,training
4250,convert,B-FUNCIONALIDADE,2,36,3,training
4251,information,I-FUNCIONALIDADE,2,36,3,training
4252,of,O,2,36,3,training
4253,a,O,2,36,3,training
4254,battery,B-HARDWARE,2,36,3,training
4255,cell,I-HARDWARE,2,36,3,training
4256,",",O,2,36,3,training
4257,an,O,2,36,3,training
4258,antenna,O,2,36,3,training
4259,configured,O,2,36,3,training
4260,to,O,2,36,3,training
4261,transmit,B-FUNCIONALIDADE,2,36,3,training
4262,the,I-FUNCIONALIDADE,2,36,3,training
4263,converted,I-FUNCIONALIDADE,2,36,3,training
4264,information,I-FUNCIONALIDADE,2,36,3,training
4265,to,O,2,36,3,training
4266,an,O,2,36,3,training
4267,adjacent,O,2,36,3,training
4268,battery,B-HARDWARE,2,36,3,training
4269,cell,I-HARDWARE,2,36,3,training
4270,and,O,2,36,3,training
4271,to,O,2,36,3,training
4272,receive,B-FUNCIONALIDADE,2,36,3,training
4273,converted,I-FUNCIONALIDADE,2,36,3,training
4274,information,I-FUNCIONALIDADE,2,36,3,training
4275,of,O,2,36,3,training
4276,the,O,2,36,3,training
4277,adjacent,O,2,36,3,training
4278,battery,B-HARDWARE,2,36,3,training
4279,cell,I-HARDWARE,2,36,3,training
4280,",",O,2,36,3,training
4281,in,O,2,36,3,training
4282,response,O,2,36,3,training
4283,to,O,2,36,3,training
4284,a,O,2,36,3,training
4285,command,O,2,36,3,training
4286,of,O,2,36,3,training
4287,a,O,2,36,3,training
4288,controller,B-HARDWARE,2,36,3,training
4289,",",O,2,36,3,training
4290,and,O,2,36,3,training
4291,a,O,2,36,3,training
4292,coil,B-HARDWARE,2,36,3,training
4293,configured,O,2,36,3,training
4294,to,O,2,36,3,training
4295,wirelessly,O,2,36,3,training
4296,charge,O,2,36,3,training
4297,or,O,2,36,3,training
4298,discharge,B-FUNCIONALIDADE,2,36,3,training
4299,the,I-FUNCIONALIDADE,2,36,3,training
4300,adjacent,I-FUNCIONALIDADE,2,36,3,training
4301,battery,I-FUNCIONALIDADE,2,36,3,training
4302,cell,I-FUNCIONALIDADE,2,36,3,training
4303,",",O,2,36,3,training
4304,in,O,2,36,3,training
4305,response,O,2,36,3,training
4306,to,O,2,36,3,training
4307,another,O,2,36,3,training
4308,command,O,2,36,3,training
4309,of,O,2,36,3,training
4310,the,O,2,36,3,training
4311,controller,B-HARDWARE,2,36,3,training
4312,",",O,2,36,3,training
4313,wherein,O,2,36,3,training
4314,the,O,2,36,3,training
4315,controller,B-HARDWARE,2,36,3,training
4316,is,O,2,36,3,training
4317,configured,O,2,36,3,training
4318,to,O,2,36,3,training
4319,control,B-FUNCIONALIDADE,2,36,3,training
4320,the,I-FUNCIONALIDADE,2,36,3,training
4321,wireless,I-FUNCIONALIDADE,2,36,3,training
4322,charging,I-FUNCIONALIDADE,2,36,3,training
4323,or,O,2,36,3,training
4324,the,O,2,36,3,training
4325,wireless,O,2,36,3,training
4326,discharging,O,2,36,3,training
4327,based,O,2,36,3,training
4328,on,O,2,36,3,training
4329,information,O,2,36,3,training
4330,of,O,2,36,3,training
4331,the,O,2,36,3,training
4332,adjacent,O,2,36,3,training
4333,battery,B-HARDWARE,2,36,3,training
4334,cell,I-HARDWARE,2,36,3,training
4335,.,O,2,36,3,training
4336,A,O,1,37,3,training
4337,user,B-HARDWARE,1,37,3,training
4338,equipment,I-HARDWARE,1,37,3,training
4339,UE,O,1,37,3,training
4340,receives,B-FUNCIONALIDADE,1,37,3,training
4341,from,I-FUNCIONALIDADE,1,37,3,training
4342,a,I-FUNCIONALIDADE,1,37,3,training
4343,serving,I-FUNCIONALIDADE,1,37,3,training
4344,cell,I-FUNCIONALIDADE,1,37,3,training
4345,indications,I-FUNCIONALIDADE,1,37,3,training
4346,of,O,1,37,3,training
4347,frequency,O,1,37,3,training
4348,bands,O,1,37,3,training
4349,supported,O,1,37,3,training
4350,by,O,1,37,3,training
4351,neighbor,O,1,37,3,training
4352,cells,O,1,37,3,training
4353,/,O,1,37,3,training
4354,frequencies,O,1,37,3,training
4355,",",O,1,37,3,training
4356,and,O,1,37,3,training
4357,at,O,1,37,3,training
4358,least,O,1,37,3,training
4359,one,O,1,37,3,training
4360,individual,O,1,37,3,training
4361,neighbor,O,1,37,3,training
4362,cell,O,1,37,3,training
4363,/,O,1,37,3,training
4364,frequency,O,1,37,3,training
4365,supports,O,1,37,3,training
4366,a,O,1,37,3,training
4367,plurality,O,1,37,3,training
4368,of,O,1,37,3,training
4369,frequency,O,1,37,3,training
4370,bands,O,1,37,3,training
4371,.,O,1,37,3,training
4372,The,O,2,37,3,training
4373,neighbor,O,2,37,3,training
4374,cells,O,2,37,3,training
4375,/,O,2,37,3,training
4376,frequencies,O,2,37,3,training
4377,are,O,2,37,3,training
4378,filtered,O,2,37,3,training
4379,to,O,2,37,3,training
4380,retain,O,2,37,3,training
4381,only,O,2,37,3,training
4382,those,O,2,37,3,training
4383,which,O,2,37,3,training
4384,are,O,2,37,3,training
4385,indicated,O,2,37,3,training
4386,to,O,2,37,3,training
4387,support,O,2,37,3,training
4388,a,O,2,37,3,training
4389,frequency,O,2,37,3,training
4390,band,O,2,37,3,training
4391,or,O,2,37,3,training
4392,frequency,O,2,37,3,training
4393,bands,O,2,37,3,training
4394,which,O,2,37,3,training
4395,are,O,2,37,3,training
4396,also,O,2,37,3,training
4397,supported,O,2,37,3,training
4398,by,O,2,37,3,training
4399,the,O,2,37,3,training
4400,UE,O,2,37,3,training
4401,.,O,2,37,3,training
4402,Examples,O,3,37,3,training
4403,are,O,3,37,3,training
4404,given,O,3,37,3,training
4405,of,O,3,37,3,training
4406,various,O,3,37,3,training
4407,system,O,3,37,3,training
4408,information,O,3,37,3,training
4409,blocks,O,3,37,3,training
4410,for,O,3,37,3,training
4411,sending,B-FUNCIONALIDADE,3,37,3,training
4412,the,I-FUNCIONALIDADE,3,37,3,training
4413,frequency,I-FUNCIONALIDADE,3,37,3,training
4414,band,I-FUNCIONALIDADE,3,37,3,training
4415,indications,I-FUNCIONALIDADE,3,37,3,training
4416,to,O,3,37,3,training
4417,the,O,3,37,3,training
4418,UE,O,3,37,3,training
4419,.,O,3,37,3,training
4420,In,O,4,37,3,training
4421,one,O,4,37,3,training
4422,embodiment,O,4,37,3,training
4423,they,O,4,37,3,training
4424,are,O,4,37,3,training
4425,arranged,O,4,37,3,training
4426,in,O,4,37,3,training
4427,an,O,4,37,3,training
4428,information,O,4,37,3,training
4429,element,O,4,37,3,training
4430,IE,O,4,37,3,training
4431,having,O,4,37,3,training
4432,an,O,4,37,3,training
4433,entry,O,4,37,3,training
4434,for,O,4,37,3,training
4435,each,O,4,37,3,training
4436,of,O,4,37,3,training
4437,the,O,4,37,3,training
4438,neighbor,O,4,37,3,training
4439,cells,O,4,37,3,training
4440,/,O,4,37,3,training
4441,frequencies,O,4,37,3,training
4442,and,O,4,37,3,training
4443,a,O,4,37,3,training
4444,list,O,4,37,3,training
4445,of,O,4,37,3,training
4446,frequency,O,4,37,3,training
4447,bands,O,4,37,3,training
4448,for,O,4,37,3,training
4449,each,O,4,37,3,training
4450,entry,O,4,37,3,training
4451,.,O,4,37,3,training
4452,In,O,5,37,3,training
4453,another,O,5,37,3,training
4454,the,O,5,37,3,training
4455,IE,O,5,37,3,training
4456,has,O,5,37,3,training
4457,an,O,5,37,3,training
4458,index,O,5,37,3,training
4459,and,O,5,37,3,training
4460,an,O,5,37,3,training
4461,associated,O,5,37,3,training
4462,frequency,O,5,37,3,training
4463,band,O,5,37,3,training
4464,(,O,5,37,3,training
4465,s,O,5,37,3,training
4466,),O,5,37,3,training
4467,where,O,5,37,3,training
4468,a,O,5,37,3,training
4469,value,O,5,37,3,training
4470,of,O,5,37,3,training
4471,the,O,5,37,3,training
4472,index,O,5,37,3,training
4473,indicates,O,5,37,3,training
4474,that,O,5,37,3,training
4475,one,O,5,37,3,training
4476,or,O,5,37,3,training
4477,more,O,5,37,3,training
4478,of,O,5,37,3,training
4479,the,O,5,37,3,training
4480,neighbor,O,5,37,3,training
4481,cells,O,5,37,3,training
4482,/,O,5,37,3,training
4483,frequencies,O,5,37,3,training
4484,referred,O,5,37,3,training
4485,to,O,5,37,3,training
4486,by,O,5,37,3,training
4487,the,O,5,37,3,training
4488,index,O,5,37,3,training
4489,belong,O,5,37,3,training
4490,to,O,5,37,3,training
4491,the,O,5,37,3,training
4492,associated,O,5,37,3,training
4493,frequency,O,5,37,3,training
4494,band,O,5,37,3,training
4495,(,O,5,37,3,training
4496,s,O,5,37,3,training
4497,),O,5,37,3,training
4498,.,O,5,37,3,training
4499,In,O,1,38,3,training
4500,general,O,1,38,3,training
4501,",",O,1,38,3,training
4502,systems,O,1,38,3,training
4503,and,O,1,38,3,training
4504,methods,O,1,38,3,training
4505,for,O,1,38,3,training
4506,controlling,B-FUNCIONALIDADE,1,38,3,training
4507,operation,I-FUNCIONALIDADE,1,38,3,training
4508,of,O,1,38,3,training
4509,drug,B-HARDWARE,1,38,3,training
4510,administration,I-HARDWARE,1,38,3,training
4511,devices,I-HARDWARE,1,38,3,training
4512,using,O,1,38,3,training
4513,surgical,O,1,38,3,training
4514,hubs,O,1,38,3,training
4515,are,O,1,38,3,training
4516,provided,O,1,38,3,training
4517,.,O,1,38,3,training
